titles,category
지진해일 예측 및 통보 체계에 대한 지진해일 시나리오 db와 수치모의기법의 활용,지구과학
부유식 원형구조물의 사각틀 sideline  계류에 따른 계류장력의 공간분포,지구과학
저천단방파제 거치로 인한 해양 수환경 변화 수치해석  개방해역에 형성되는 이안류를 중심으로,지구과학
연안침식 저감을 위한 경성공법 및 연성공법 배치설계 체계,지구과학
해양방사능 물질의 해양생물 영향 예측을 위한 전문가 시스템 예비 개발,지구과학
딥러닝을 이용한 장기 파랑예측 가능성 연구,지구과학
함수비가 모래의 체적 변화에 미치는 영향에 대한 실험연구,지구과학
조류와 지형에 따른 난류 소용돌이의 고해상도 모델링 및 운동학적 연구,지구과학
codar   mhz 고주파 레이다로 관측된 파랑 검증 연구,지구과학
해저케이블 매설 보호공법에 대한 수치해석 기반 앵커 관입깊이 평가,지구과학
공간분석을 활용한 해상교통관점의 해상풍력발전 최적지 영향요인 분석,지구과학
석션파일 지반관입중 리프팅케이블 장력에 의한 수직도보정 효과,지구과학
이어도 종합해양과학기지의 진동 계측자료를 이용한 구조물 동특성 분석,지구과학
powell 최적화 기법에 의한 하구수치모형의 보정,지구과학
detrital zircon u pb ages of the uppermost jinju formation in the natural monument no       tracksite of pterosaurs  birds  and dinosaurs in hotandong  jinju   korea,지구과학
rossby waves and beta gyre associated with tropical cyclone scale barotropic vortex on the sphere,지구과학
the analysis of computational thinking practices in steam program and its implication for creative problem solvers in the   st century,지구과학
analysis of the program for training pre service earth science teachers  focusing on college curriculum,지구과학
analysis of argumentation structure in students  writing on socio scientific issues  ssi   focusing on the unit of climate change in high school earth science i,지구과학
status of observation data at ieodo ocean research station for sea level study,지구과학
accuracy and error characteristics of smos sea surface salinity in the seas around korea,지구과학
groundwater productivity and rehabilitation of radial collector wells for agriculture near okseong underground dam,지구과학
changes in the levels of ergosterol and methionine as indicators of lentinula edodes quality according to the relative humidity during the storage period,지구과학
토지피복지도를 활용한 농업비점오염원 오염부하량 산정에 관한 연구,지구과학
환원 산화 연계처리를 통한 니트로벤젠의 반응성 향상 및 무해화 연구,지구과학
제주 스코리아로부터 합성한 제올라이트 물질에 의한 암모니아성 질소의 흡착 특성,지구과학
green synthesis of nanoparticles using extract of ecklonia cava and catalytic activity for synthetic dyes,지구과학
micrometeorological characteristics in the atmospheric boundary layer in the seoul metropolitan area during high event and non event days,지구과학
마이크로버블 장치를 이용한 제지공정 소성로 배기 오염물질 처리,지구과학
신불산 고산습지 보호지역 저서성 대형무척추동물의 군집특성 및 변화상 연구,지구과학
modis 위성 자료를 이용한 동아시아 에어로졸 구름의 통계적 특성,지구과학
생태적가치 기반의 오대산국립공원 보전지구 재설정 방안 연구,지구과학
mass balance of perfluorooctane sulfonates in a semi enclosed bay  korea,지구과학
생육 초기의 저온 저일조가 고추의 수량과 품질에 미치는 영향,지구과학
산림치유프로그램이 산불피해지역주민의 스트레스와 신체적 건강증진에 미치는 영향,지구과학
잠재적 미생물 농약으로서 다양한 식물성장 촉진 활성을 가진 siderophore 생산 세균의 분리와 특성,지구과학
 단계 전기부상 상승 공정을 이용한 탁도 제거 향상,지구과학
혼합물 실험계획법을 이용한 oh라디칼 최적 생성을 위한 삼성분 전극의 비율 선정,지구과학
강산성 용액의 ph를 측정할 수 있는 미셀기반의 형광센서 개발,지구과학
탄소원 종류에 따른 환경친화성 생물소재인 세균 섬유소의 생산 및 특성,지구과학
흰점박이꽃무지 산란 특성 조사      월동 동면  유충을 중심으로 ,지구과학
재생에너지 태양광  풍력  기술의 온실가스 감축산정  국내를 대상으로,지구과학
드론 관측을 통한 순천만 갯벌과 갈대밭 상부 대기의 이산화탄소 농도 분포 연구,지구과학
제주 스코리아로부터 합성한 제올라이트에 의한 ni    zn   및 cr  의 흡착 특성,지구과학
흰점박이꽃무지 산란 특성 조사      연중 누대사육을 중심으로  ,지구과학
한반도 내륙 지역의 기후 변화 대응을 위한 극한기후 분석 및 적응 방안 연구   대구 광역시 사례를 중심으로  ,지구과학
국립중앙도서관 귀중서고 내 알데히드류 및 휘발성유기화합물 vocs 에 대한 건강위해성평가,지구과학
탐진강 하구역 일대 강진군 의 관속식물상,지구과학
이산화탄소 저감형 시멘트 함량에 따른 경량기포 콘크리트의 물성평가,지구과학
지표대기 미세먼지 정화를 위한 식물체 음이온 발생량 분석 및 음이온의 미세먼지 기대정화지수 평가,지구과학
명태 gadus chalcogrammus 의 일차 간세포 배양에서 온도 스트레스에 따른 hsp   mrna와 단백질 발현,지구과학
부산 온천천의 하계 우수기 수질 및 퇴적물 환경 특성,지구과학
광주지역 산업단지 도장   인쇄시설의 휘발성유기화합물 배출 특성 평가,지구과학
제주시 지역 미세먼지의 변동과 화학적 구성 특성,지구과학
춘천지역의 기상학적 가뭄 평가,지구과학
공동주택 단지 내 교통사고 저감을 위한 보행환경 개선에 대한 기초연구   경기도 화성시 동탄면 동탄 신도시 사례 중심으로  ,지구과학
골판지원지 제조업 최적가용기법 기준서의 이해와 개선사항,지구과학
동물 복지 융합형 디지털 콘텐츠 제작을 위한 야외효력시험에서 이유 자돈의 혈중 cortisol 분석,지구과학
burkholderia pyrrocinia la    선발,지구과학
계곡   사면부의 식생유형에 따른 공기이온 평가   충주시 탄금대 공원을 대상으로  ,지구과학
강릉 남대천 부유입자유기물의 탄소안정동위원소 비와 c n 비의 시 공간 변동,지구과학
토지피복지도 변화지역 추출을 통한 훼손 유형분류에 관한 연구,지구과학
녹두 phaseolus aureus l   급여가 당뇨성 흰쥐의 bun 및 간 기능 효소 활성에 미치는 영향,지구과학
산림바이오매스 이용 마을단위 지역난방에 관한 주민 인식 분석   화천 산림탄소순환마을 사례를 중심으로  ,지구과학
운전자 인지특성 분석을 통한 횡단보도 디자인 연구,지구과학
전기 펜톤 반응을 이용한 해수 중의 염료 분해,지구과학
녹지 내부 바람통로가 기상요소와 음이온 발생량 변화에 미치는 영향,지구과학
한라산 구상나무 치수의   년간 생장 변화,지구과학
환경 과학 분야의 연구 성과 및 동향 분석,지구과학
비료제조업의 국내와 eu 최적가용기법 기준서 비교 분석,지구과학
하위 적엽처리가 딸기의 생육 및 생산성에 미치는 영향,지구과학
자란만 패류양식해역의 물리환경 설명을 위한 평균체류시간 산정,지구과학
상토 환경에서 고추 capsicum annuum l    오이 cucumis sativus l   및 배추 brassica campestris l  ssp  pekinensis 에 대한 생장촉진제로서 아인산 처리의 평가,지구과학
제주지역 주요 활엽수의 대기 중 co  흡수율과 수분이용효율의 계절적 변화,지구과학
산림바이오매스 이용을 위한 임목수확작업시스템의 현황 및 정책 분석,지구과학
효율적인 수은이온 검출을 위한 피렌 보론산 기반의 형광센서 개발,지구과학
경남 지역 대기환경기준 설정을 위한 기초조사,지구과학
korus aq 기간 동안 초기 입력 자료에 따른 wrf 기상장 모의 결과 비교,지구과학
천식 환자 가정 내 굽기조리 활동에 의한 실내 미세먼지 pm     농도 수준의 변화,지구과학
분포형 강우 유출 모형에서 토양도 격자크기 효과가 green ampt 모형의 매개변수와 모의된 강우손실에 미치는 영향,지구과학
scs cn 대표 매개변수가 분포형과 집중형 강우 유출 모형에서 유출 손실에 미치는 영향 비교,지구과학
유기자원 연용이 유기농 옥수수 밭토양의 화학성과 옥수수 수량에 미치는 영향,지구과학
전산유체역학 모델을 이용한 도시 지표 피복 변화가 대기 경계층 열적 환경에 미치는 영향 분석,지구과학
국립공원의 합리적 공간관리를 위한 비오톱 유형화 및 평가 연구,지구과학
초음파 합성 적용 cu o tio  이종접합 소재의 특성 및 활성도 평가에 관한 연구,지구과학
수경재배 배액 재이용을 위한 주요 곰팡이 및 박테리아 종 파악,지구과학
염소산화공정을 이용한 도금폐수의 중금속 제거 특성,지구과학
이어도 주변해역에서 수중음속의 시공간적 변동성,지구과학
자연자원의 효율적인 보전을 위한 해외정책 사례 연구,지구과학
유동상식 소각로에서 발생되는 폐유동사       처리 및 재활용 방안,지구과학
안정동위원소 분석을 이용한 이식된 지네지누아리의 생태학적 기능 평가,지구과학
가뭄대책 수립을 위한 군위군 경작지의 용수공급 평가와 부족지구의 선정,지구과학
북동태평양 clarion clipperton 균열대의 망간단괴 채광을 위한 환경충격시험 예정 지역 심해 해저면에 서식하는 중형저서생물 현존량 및 공간 분포 특성,지구과학
수처리용 ti iro  sno  sb ni 전극의 전기화학적 특성평가,지구과학
수성유원지 장소성 인식 요인 인과구조모형 분석,지구과학
용담댐시험유역 환경영향평가의 신뢰수준 향상을 위한 기상자료의 품질검정,지구과학
바이오 황의 노지 감귤 검은점무늬병 및 귤응애에 대한 효과,지구과학
마을 단위 aws 구축의 필요성 및 적용사례 소개,지구과학
성게껍질 분말을 산란노계 사료에 첨가시 계란 신선도와 난각의 특성에 미치는 영향,지구과학
 가지 다른 사료를 흰점박이꽃무지 유충에게 급여시 유충의 체중과 생존율에 미치는 영향,지구과학
연곡천 하류에서 소상하는 연어 chum salmon  oncorhynchus keta 의 이동특성,지구과학
기후변화시나리오와 비정상성 빈도분석을 이용한 도시유형별 목표연도 설계강우량 제시 및 치수안전도 변화 전망,지구과학
 지역에서 채집한 유충을 우화시킨 후 사육시 흰점박이꽃무지의 산란 변화,지구과학
대기오염측정망 정도관리의 문제점과 개선방향,지구과학
산업폐기물로부터 합성된 제올라이트 물질의 망간 이온 흡착속도 및 등온흡착 특성,지구과학
고지방식이 hfd  stereptozotocin stz  유도 당뇨모델에서 여주가 글루카곤 분비에 미치는 영향,지구과학
은줄팔랑나비 나비목  팔랑나비과  성충의 행동특성과 서식지 보전방안,지구과학
낙동강 유역에 위치한 폐수처리시설 최종방류수의 수질과 항생물질 분석,지구과학
부산지역 최근  년간          년  pm  과 pm   농도의 시 공간적 변화 특성,지구과학
기상 및 대기질이 건강취약집단에 미치는 영향,지구과학
서낙동강에서 동 식물플랑크톤의 총유기탄소 기여율 변동 분석,지구과학
부산지역 여름철 고농도 pm    농도 사례와 기상학적 관련성,지구과학
스테인리스 쿨링포그의 온도저감효과 검증을 위한 모델설계 및 실증 실험,지구과학
성인대상의 산림교육 활성화를 위한 정책 중요도와 만족도 분석 연구   대구광역시를 사례로  ,지구과학
자연휴양림 지정평가기준의 개선방향도출을 위한 기초연구   경기도 광주시의 사례를 중심으로  ,지구과학
도시의 산업특성이 미세먼지 농도에 미치는 영향,지구과학
충격기류식 여과집진기의 내부 유동 시뮬레이션 해석을 통한 압력손실 예측,지구과학
서산육쪽   코끼리마늘의 흑마늘 숙성 시기별 생리활성 분석,지구과학
클로렐라 및 수산부산물 발효 비료의 들깻잎 시비효과,지구과학
도시공원의 생태기능 향상을 위한 토양 이화학적 특성 기준에 대한 연구,지구과학
가로변 반송 염해정도에 따른 토양 및 식물체 내 염류이온의 계절별 변화,지구과학
경기도 광주시 보호수의 생육환경 및 관리실태 조사 연구,지구과학
발아온도 및 spermine  putrescine이 딸기의 화분 발아에 미치는 영향,지구과학
인공습지에서의 물질순환에 관한 연구,지구과학
         년 연안해역별 해양기상요소의 시 공간 변화 및 해무발생시 특성 분석,지구과학
환경 독성을 억제하는 느릅 당단백질이 마우스의 분뇨 악취저감 및 사료 효율에 미치는 영향,지구과학
미세먼지의 di   ethylhexyl  phthalate가 유도한 피부상피세포 사멸 신호전달기전 연구,지구과학
십전대보탕 부산물과 발효홍국 홍삼박의 혼합제재를 여러 가지 제형에 따라 오리사료에 첨가 시 오리 가슴육의 변화,지구과학
부산지역 미세먼지 최근 경향 분석 수도권과 비교연구  i ,지구과학
광부족 조건이 딸기의 생육 및 생산성에 미치는 영향,지구과학
청장년층과 노년층의 공원환경 인식 및 만족 요인 차이 분석,지구과학
국립공원의 구역 변천 및 용도지구 설정을 기반으로 한 해상   해안형 국립공원 관리개선방안에 대한 기초 연구,지구과학
광주지역 황사시 미세먼지 유입경로별 중금속 오염도 평가,지구과학
wrf ucm을 이용한 연안산업도시지역 고해상도 기상 모델링,지구과학
제주지역 도로변 대기 중 에어로졸의 입경별 조성특성,지구과학
지형 강제력과 하층제트 변화가 한반도 남동 지역 국지 강수에 미치는 영향 분석 연구,지구과학
열적활성화된 과황산에 의한 염화페놀의 산화분해특성 연구,지구과학
application of nanoroll type ag g c n  for selective conversion of toxic nitrobenzene to industrially valuable aminobenzene,지구과학
액상 과망간산칼륨 적용시 육계 깔짚의 특성 평가,지구과학
지역사회 기반 전국과학관 활성화를 위한 통합이용제도 개발 및 제언,지구과학
자연재해 주제를 활용한 창의융합 hte steam 융합인재교육  프로그램 개발 및 효과,지구과학
초등과학 교과서 지질 분야의 지역화 자료 개발의 필요성과 방향    지층과 화석  단원을 중심으로,지구과학
예비초등 교사들을 대상으로 과학수업에서 운영한  과정중심평가  실효성 연구,지구과학
초등학교 과학 교과용 도서에서 나타난 과학 글쓰기 과제 분석                    개정 교육과정을 중심으로,지구과학
이어도 해양과학기지 관측 수온과 위성 해수면온도 합성장 자료와의 비교,지구과학
초임 과학교사들의 교직 첫  개월간의 경험에 대한 해석학적 현상학 연구,지구과학
절대 습도와 이슬점 온도의 관계에 대한 지구과학 예비 교사들의 인식,지구과학
중등학교 과학교사들의 공통과학 교사자격증 유무에 따른 통합과학교육과 지속가능발전교육에 대한 인식,지구과학
초등예비교사의 jigsaw 협동학습 수업이 과제집착력 및 창의적 인성에 미치는 효과,지구과학
대기연직구조 분류에 따른 서울지역 강한 강수 특성 연구,지구과학
채소 주산지에 대한 서리발생예측 연구,지구과학
통계적 기법을 활용한 서해안 화력발전소 오염물질 배출에 따른 수도권 지표면 대기오염농도 영향의 분석,지구과학
초 중등학교 학생과 교사의 자연관 분석 및 과학교육에 주는 함의   한국의 전통적 자연관을 중심으로,지구과학
학교 급별에 적합한 지구의 자전 실험에 대한 예비교사의 인식 연구,지구과학
기상자료를 이용한 남한지역 도별 쌀 생산량 추정,지구과학
sternberg의 성공지능 관점을 적용한 초등 과학영재교육 교재의 발문 특성 분석  언어네트워크분석을 중심으로,지구과학
기상 해양 접합모델을 이용한 단기간 대기 해양 상호작용이 한반도 강수에 미치는 영향 연구,지구과학
디지털스토리텔링을 활용한 상황중심수업이 초등학생의 과학학습 동기 및 과학적 태도에 미치는 영향,지구과학
과학영재학생의 수온 염분도에 대한 해석과 개념 이해,지구과학
수학과 연계한 장소기반 지구과학 프로그램에 대한 교육봉사활동 사례 연구  지구의 크기 측정,지구과학
인공위성 합성개구레이더 영상 자료의 해양 활용   해상풍 산출을 중심으로  ,지구과학
현직 및 예비 지구과학교사의  별의 진화 에 대한 개념 이해 분석,지구과학
dslr 카메라를 이용한 도심지의 밤하늘 밝기 측정,지구과학
인공위성 sar 영상 기반 태풍 중심 산정,지구과학
블록형 코딩프로그램을 활용한 지구과학 수업에서 학생들의 컴퓨팅 사고력에 대한 인식 및 과학적 태도 변화 연구,지구과학
초등예비교사의 프로젝트 학습이 자기주도적 학습능력 및 창의적 인성에 미치는 효과,지구과학
초등예비교사의 토의 토론 중심 과학수업이 과학개념 및 과학교수효능감에 미치는 효과,지구과학
단계별 질문 중심의 단원 설계가 초등학생의  계절의 변화  개념 이해에 미치는 효과,지구과학
학년 변화에 따른 코호트 집단의 timss 과학 성취도 및 교육맥락변인의 변화 탐색,지구과학
고등학교 과학동아리 천체 관측 교육 프로그램 개발   소형 망원경을 활용한 산개성단의 거리 탐구  ,지구과학
한반도에서 위험기상 발생 시 나타나는 해수면온도 변동의 특성,지구과학
         년 부산지역의 미소 지진 예비 탐색,지구과학
전북 서해안권 국가지질공원의 추진과정과 관련된 갈등 프레임 분석,지구과학
지구 자전속도에 따른 해들리 순환과 제트의 반응,지구과학
위성관측 오존계에서 최소 반사도법을 이용하여 동아시아 지역의 지면반사도 산출,지구과학
지형에 따른 강원지역의 강설입자 크기 분포 특성 분석,지구과학
고해상도 동해 연안 파랑예측모델 구축을 위한 통계적 규모축소화 방법 적용,지구과학
소집단 토의 토론을 강조한 메이커 수업이 초등학생의 과학수업 동기 및 과학적 태도에 미치는 영향,지구과학
북한 교과서 중 지구과학 내용의 탐구 경향성 분석,지구과학
model eliciting activity mea 를 통한 초등 과학영재들의 문제해결 특성 분석,지구과학
잎화석의 clamp 탐구를 통한 고등학교 기후변화 교육 프로그램 개발,지구과학
중등과학영재 학생의 탐구 사고력 향상을 위한 r   e 프로그램의 개발과 효과,지구과학
초 중등 교원연수 프로그램의 효과 분석  국제지질자원인재개발센터를 중심으로,지구과학
예비교사들은 삼엽충 분류활동 중에 어떤 특성을 보이는가 ,지구과학
소규모학교 과학실험 보조교사의 경험이 초등 예비교사의 과학 수업 불안 및 과학 교수 효능감에 미치는 효과,지구과학
멕시코 산 루이스 포토시주의 지질 및 광화작용에 대한 고찰,지구과학
building resilience through integrated urban climate education  a case study in da nang city  central vietnam,지구과학
태풍 곤파스 전과 후의 고창 개방형 조간대 표층 지형과 퇴적물 특성,지구과학
수치표고모델과 태양복사모델을 이용한 기상청 일사 관측소 관측환경 분석,지구과학
강릉원주대학교 복사 위성연구소에서 실외 비교관측을 통한 전천일사계 교정,지구과학
백두산 심부 마그마 탐사를 위한 분산계측 시스템을 이용한 전기비저항탐사 설계,지구과학
베트남의 facebook 소셜 네트워크를 통한 기후변화 대응 평가,지구과학
따뜻한 구름에서의 강수민감도에 대한 고찰,지구과학
천문학적 사고를 반영한 천문교육 프로그램의 개발 및 적용  과학관 천체 투영관 수업 사례,지구과학
초등학교 교사의 시스템 사고를 적용한 과학 교수 경험에 대한 현상학적 연구,지구과학
황해 중동부 해역 ysdp     심부코어 지점의 지음향 모델,지구과학
물리적 지진모델링 기반 강지진동 모사를 통한 진도 감쇠 특성 분석,지구과학
    년 태풍 차바 내습 전후의 해운대 해빈의 침식과 회복 과정,지구과학
광화문 월대 부재에 대한 암석학적 연구 및 석재공급지 추정,지구과학
x 밴드 이중편파 레이더 변수를 이용한 과대굴절에코 제거,지구과학
 지구와 달  주제와 관련된 초등학교      개정 과학교과서와      개정 과학교과서 내용 분석,지구과학
창의 산출물 활동이 초등 과학영재반 학생들의 과학적 태도  과학 자기효능감  창의적 문제해결력에 미치는 효과,지구과학
학교 숲 체험 활동 프로그램이 초등학생의 과학탐구능력과 과학에 대한 태도에 미치는 효과,지구과학
프로젝트 기반 수업이 과학개념 및 과학학습 동기에 미치는 효과,지구과학
초등학생들의 지구환경 인식에 대한 네트워크 분석,지구과학
thinking maps를 활용한 과학수업이 자기주도적 학습능력 및 과학탐구능력에 미치는 효과,지구과학
전자현미경을 이용한 흑요석 내 미세결정의 형태와 조직 관찰,지구과학
백악기 음성분지 남서부의 구곡리 농다리 퇴적층과 퇴적환경,지구과학
 화산 활동 모형 만들기  실험에 대한 초등 교사의 인식,지구과학
한반도 육상지역에서의 위성기반 imerg 월 강수 관측 자료의 정확도 평가,지구과학
기상기후정보가 마늘 작물에 미치는 영향과 경제적 가치 분석,지구과학
울산 울주군 대곡리에서 산출된 백악기 익룡 발자국  한반도 익룡의 시공간적 분포,지구과학
    년 동아시아 해역의 mohid 지역 해양 순환 모델 검증,지구과학
네트워크분석 방법을 활용한 국내 영재상담 관련 연구동향 분석,지구과학
과정 중심 평가가 반영된 백워드 설계가 초등학생의 과학 학업성취도와 과학학습 동기에 미치는 효과,지구과학
    와      개정 교육과정의 초등학교     학년 과학 교과서 발문유형 비교 연구,지구과학
중등교사임용시험 지구과학 교과교육학 출제동향 및 개선방안 분석,지구과학
고해상도 광학 인공위성 영상을 활용한 선박탐지 방법,지구과학
성층권 극소용돌이 강화사례에 대한 glosea 의 예측성 진단,지구과학
공학설계 측면에서 한국 steam 프로그램 분석틀 제안,지구과학
지구과학교육 분야의 개념변화 연구 동향 분석,지구과학
과학적 모델의 사회적 구성을 활용한 야외지질학습 개발 및 적용,지구과학
야외지질학습장으로써 서낭바위 일대의 지질학적 가치,지구과학
기상위성 휘도온도와 기상레이더 반사도 자료를 이용한 한반도 영역의 강우강도 추정 비선형 관계식 개선,지구과학
동해 울산 연안해역 ssdp     심부코어 지점의 지음향 모델,지구과학
연세에어로졸 알고리즘을 이용하여 정지궤도위성 센서 ahi  goci  mi 로부터 산출된 에어로졸 광학두께 비교 연구,지구과학
물의 순환 시스템 장치 개발 및 수업 프로그램 효과 분석,지구과학
달의 위상 변화에 대한 초등학교  학년 학생들의 학습 발달과정 탐색  천문학적 시스템 사고를 중심으로,지구과학
드론을 활용한  차원 dsm추출을 위한 연구,지구과학
wise 관측자료를 이용한 기상 및 복사 특성 분석,지구과학
gems 위성관측에 기반한 지면반사도 산출 시에오차 유발 변수에 대한 민감도 실험,지구과학
 계절 변화 에 대한 탐구적 과학글쓰기 수업이 초등학생들의 과학 학습동기 및 과학적 태도에 미치는 영향,지구과학
네트워크 분석을 통한 국내 과학교육 질적 연구동향 분석,지구과학
백두산과 규슈 흑요석 내 미세결정의 형태와 조직,지구과학
초등 과학 수업에서 디지털 교과서 활용 수업모형 개발 및 효과,지구과학
고등학생들의 공간지각능력에 따른 탄소 순환 개념 연구,지구과학
교육 대상에 따른 야외 지질학 탐구 요소 특성 비교   지질 답사 교육 사례를 중심으로,지구과학
초분광 원격탐사 기반 항공관측 및 현장자료를 활용한 선박탐지,지구과학
단양지역 아로니아 재배 품질 향상을 위한 기상 및 기후학적 특성,지구과학
신안 비금도 덕산의 지형 및 지질,지구과학
고성 공룡 박물관의 관람객 통계 분석과 만족도 조사,지구과학
전산 유체 역학 모델을 이용한 도시지역 흐름 및 열 환경 수치모의 검증,지구과학
모암의 종류에 따른 황토 내 점토광물의 분포  경남 하동군 북천면의 예,지구과학
 차원 광학 우적계 자료를 이용한 대구지역 우적크기분포 특성 분석,지구과학
    년   월   일 발생한 익산지진의 단층면해와 진도 분석,지구과학
전남 신안군 지역의 지하수 수질에 대한 해수의 영향 분석,지구과학
기상청 기상레이더 관측망을 이용한 합성 하이브리드 고도면 강우량 hsr 의 정확도 검증,지구과학
낙동강 중류에서 하천 증발이 안개에 미치는 영향,지구과학
중생대 화강암을 이용한 한국산 지질 표준물질 제작을 위한 예비연구,지구과학
국내 어린이 중심 과학전시 현황 파악 및 발전방향 모색,지구과학
ag peg의 분광 관측과 bowen 형광 기작의 효율 변화,지구과학
지역 특화 주제형 과학동아리 활동이 학생들의 과학적 태도에 미치는 영향,지구과학
과학적 모델의 사회적 구성 수업을 적용한 야외지질학습에서 나타나는 조별 모델 구성과정 이해  제약조건을 중심으로,지구과학
pm   농도 산출을 위한 경험적 다중선형 모델 분석,지구과학
드론 기반 항공자력탐사 시스템을 이용한 철광산 탐사 적용성 연구,지구과학
보령 지역의 후기 트라이아스기 아미산층에서 산출된 화석 강도래 plecoptera  유충의 분류와 생태학적 의미,지구과학
중력 변화율 텐서를 이용한 선형 이상체 위치 결정,지구과학
다중선형회귀모형에 의한 지표면 광대역 방출율 산출,지구과학
지구과학 탐구에서 통합 탐구 기능에 대한 학습발달과정 탐색,지구과학
고등학교 지구과학 i  ii의 이수와 대학 전공이 예비과학 교사들의 일반지구과학 수업에 대한 태도 및 학업 성취도에 미치는 영향,지구과학
북서태평양 몬순이 동중국해 주변의 태풍활동에 미치는 영향,지구과학
가까운 폭발적 항성생성은하의 분광 관측,지구과학
강릉 지역에서 자동 전운량 장비와 gwnu 태양 복사 모델을 이용한 지표면 일사량 분석,지구과학
ash d 모델을 이용한 아소 칼데라 화산에서의 화산재 확산 수치모의 연구,지구과학
전라남도 사옥도 백악기층에서 발견된 공룡과 새발자국 화석의 shrimp u pb 연대,지구과학
마이크로웨이브 오븐을 이용한 사암의 공극률 산출 방법,지구과학
기준관측소 방법을 이용한 댐체 기반암의 동적 지반증폭특성,지구과학
과학 글쓰기를 통한 고등학생의 지구 시스템에 대한 이해와 시스템 사고의 분석,지구과학
시뮬레이션 격자구조 제작을 위한 mesh 기반 지질솔리드모델의 gmsh  comsol 변환 프로그램 개발,지구과학
공생별 ag peg의 h 방출선 윤곽 분석,지구과학
영남육괴에 분포하는 쥐라기 춘양화강암의 지화학적 특성,지구과학
강원도 평창군 백룡동굴에서 산출되는 종유관의 기재학적 연구,지구과학
한국 중국 북부지역에서 여름 강수량의 십년간 변동,지구과학
소백산맥에 의한 서풍 파동 발생,지구과학
베이지안 칼만 필터 기법의 훈련 기간에 따른 풍력 자원 예측 정확도 향상성 연구,지구과학
지진에 대한 과학 탐구 기반의 steam 교육 프로그램 개발과 적용,지구과학
국내 소형천문대 기선을 이용한 근접 소행성 지심시차 측정,지구과학
연직바람관측장비와 레윈존데의 비교를 통한 난류 에너지 감소률의 특성 분석,지구과학
coms 위성의 가시 및 적외 영상 채널로부터 복원된 대류운의 강우강도 향상과 검증,지구과학
광역적 이동 연무 탐지를 위한 지상 질량 농도를 고려한 적외채널 밝기온도차 경계값 범위 분석,지구과학
지위고도장의 일주기 및 반일주기 조석의 시공간적 구조,지구과학
동해 남서해역 퇴적물의 음파전달속도 보정,지구과학
  scuti형 변광성 bo lyn의 근적외선 광도곡선 분석,지구과학
전라남도 고흥지역에 분포하는 주상절리에 관한 연구,지구과학
한반도에 광역화산재 재해를 발생할 수 있는 위험화산의 선정,지구과학
국내 원자력 홍보관의 전시물 탐색 및 교육 활용 방안 모색,지구과학
흑산 니질대 코어퇴적물에서 산출된 규조를 이용한 고환경 연구,지구과학
광해오염원 추적을 위한 낙동강 지역 퇴적물 및 하천수의 화학조성 연구,지구과학
공동생성적 대화가 중학생의 과학적 모델에 관한 이해와모델 구성에 미치는 영향,지구과학
동해 한국대륙주변부 정동진 연안 지층의 지음향 모델,지구과학
국제지질자원인재개발센터의 지질자원 인재개발 발전방안 고찰  교육요구분석 및 교육훈련 과정 성과평가를 중심으로,지구과학
수치모델을 활용한     년  월   일 일산 용오름 발생 메커니즘 분석,지구과학
이정 사질 퇴적물의 층면구조 형성 속도에 대한 수조 실험 예비 연구,지구과학
시스템 사고가 고등학생의 과학 자기 효능감에 미치는 영향,지구과학
포항시 우현동 두호층에서 산출된 pleuronichthys sp  화석,지구과학
국내  개 주요 도시에 대한 등재해도 스펙트럼,지구과학
발자국 화석의 새로운 발굴 방법 및 적용,지구과학
변산반도 국립공원 부안화산암 내의 지질명소 및 지질유산의 가치평가,지구과학
고창 개방형 조간대 표층 퇴적물의     년 계절 변화,지구과학
발산 순압 로스비 하우어비츠 파동의 안정성,지구과학
 위기의 지구 에 대한 인지프레임 비교  대학교 신입생들 대상으로,지구과학
한반도의 확률론적 지진위험도 분석   확률론적 최대지반가속도 pga ,지구과학
강릉지역의 일조시간과 강수량 관측자료를 이용한 월평균 일사량 추정,지구과학
포항시 여남동 마이오세 두호층에서 산출된 가자미목 화석의 기재와 의의,지구과학
한반도 산맥의 재조사와 분류 및 대기환경에 미치는 영향,지구과학
 개 변전소시설 부지 인근 관측소의 지반증폭 특성 및 파형에너지 수준 비교 연구,지구과학
고등학교 지구과학 교과서에 제시된 판 이동의 주된 원동력에 대한 고찰,지구과학
울산 반구대 암각화 인근 트렌치 퇴적물 내 규조의 환경 특성,지구과학
배경잡음  s파 및 coda파 에너지를 이용한 예당저수지 인근부지의 지반증폭 특성에 관한 비교 연구,지구과학
이상적인 국립자연사박물관 건립을 위한 정책 제언 연구,지구과학
한반도의 역사지진 평가를 위한 진도 규모 관계 분석,지구과학
ngc     의 ubvi ccd 측광,지구과학
지진 위치와 관련된 지자기장 변동성 분석      년부터     년까지 한반도 지역 발생 지진을 중심으로,지구과학
중학교 과학 천문 수업에서 나타나는 시스템 사고 분석  별과 우주 단원에 대한 과학 교사의 교수 실행 사례,지구과학
구미 천생산 타포니의 풍화과정에 관한 연구  gis 보간법을 활용한 함수율 측정 자료의 해석,지구과학
한국 서남해안 고창 해빈의 표층 지형 변화 특성,지구과학
수도권 지역의 고해상도 wrf 모델 기반 연직 해상도 및 경계층 모수화 방안 민감도 실험,지구과학
해안단구 연구를 위한   be 연대측정법의 적용과 한계점,지구과학
